location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20230213T0600,0.4802454
20230213T0700,0.4502454
20230213T0800,1.2602453
20230213T0900,2.2002454
20230213T1000,3.5402455
20230213T1100,5.1002455
20230213T1200,6.6402454
20230213T1300,7.8902454
20230213T1400,8.8102455
20230213T1500,9.100245
20230213T1600,8.750245
20230213T1700,6.4102454
20230213T1800,3.3902454
20230213T1900,1.0002453
20230213T2000,0.7002454
20230213T2100,0.5302454
20230213T2200,-0.04975462
20230213T2300,-0.5897546
20230214T0000,-0.86975455
20230214T0100,-0.88975465
20230214T0200,-0.97975457
20230214T0300,-1.0597546
20230214T0400,-0.86975455
20230214T0500,-0.5597546
20230214T0600,-0.89975464
20230214T0700,-1.0597546
20230214T0800,0.2102454
20230214T0900,1.7602454
20230214T1000,2.8402452
20230214T1100,5.0102453
20230214T1200,6.8102455
20230214T1300,7.8002453
20230214T1400,8.770246
20230214T1500,9.260245
20230214T1600,8.970245
20230214T1700,4.5202456
20230214T1800,1.9602454
20230214T1900,1.4402454
20230214T2000,0.6802454
20230214T2100,0.1802454
20230214T2200,-0.75975454
20230214T2300,-1.1697546
20230215T0000,-1.1597546
20230215T0100,-1.2397546
20230215T0200,-1.1897546
20230215T0300,-1.1897546
20230215T0400,-1.0897546
20230215T0500,-1.0797546
20230215T0600,-1.4397546
20230215T0700,-1.3297546
20230215T0800,0.2702454
20230215T0900,1.8902454
20230215T1000,4.2802453
20230215T1100,7.130245
20230215T1200,8.860246
20230215T1300,10.190246
20230215T1400,11.370245
20230215T1500,11.100245
20230215T1600,8.420245
20230215T1700,3.0102453
20230215T1800,2.3802454
20230215T1900,1.4102454
20230215T2000,0.8002454
20230215T2100,0.5602454
20230215T2200,0.4302454
20230215T2300,-0.04975462
20230216T0000,-0.47975457
20230216T0100,-0.6797546
20230216T0200,-0.61975455
20230216T0300,-0.48975456
20230216T0400,-0.5397546
20230216T0500,-0.89975464
20230216T0600,-0.9397546
20230216T0700,-0.97975457
20230216T0800,0.9102454
20230216T0900,4.5302453
20230216T1000,7.1802454
20230216T1100,9.880245
20230216T1200,11.700245
20230216T1300,13.070246
20230216T1400,13.630245
20230216T1500,13.820246
20230216T1600,11.640245
20230216T1700,9.300245
20230216T1800,9.020246
20230216T1900,8.970245
20230216T2000,8.630245
20230216T2100,7.9502454
20230216T2200,8.3102455
20230216T2300,7.730245
20230217T0000,7.7002454
20230217T0100,7.7002454
20230217T0200,8.140245
20230217T0300,8.840245
20230217T0400,9.080245
20230217T0500,9.120245
20230217T0600,9.220245
20230217T0700,9.290245
20230217T0800,10.040245
20230217T0900,11.090245
20230217T1000,11.500245
20230217T1100,12.140245
20230217T1200,12.820246
20230217T1300,13.100245
20230217T1400,13.260245
20230217T1500,13.390245
20230217T1600,13.040245
20230217T1700,12.370245
20230217T1800,11.730246
20230217T1900,11.160245
20230217T2000,10.970245
20230217T2100,10.980246
20230217T2200,10.690246
20230217T2300,10.5602455
20230218T0000,10.580245
20230218T0100,10.330245
20230218T0200,10.220245
20230218T0300,10.190246
20230218T0400,10.290245
20230218T0500,10.360246
20230218T0600,10.5602455
20230218T0700,10.680245
20230218T0800,11.050245
20230218T0900,11.760245
20230218T1000,12.580245
20230218T1100,13.450245
20230218T1200,14.150246
20230218T1300,14.690246
20230218T1400,15.0602455
20230218T1500,14.930245
20230218T1600,14.350245
20230218T1700,13.400246
20230218T1800,12.850245
20230218T1900,12.110246
20230218T2000,12.130245
20230218T2100,11.790245
20230218T2200,11.090245
20230218T2300,10.690246
20230219T0000,9.980246
20230219T0100,9.530245
20230219T0200,9.240245
20230219T0300,9.100245
20230219T0400,9.260245
20230219T0500,9.370245
20230219T0600,9.570246
20230219T0700,9.410245
20230219T0800,9.340245
20230219T0900,9.780245
20230219T1000,10.670245
20230219T1100,11.140245
20230219T1200,11.240245
20230219T1300,11.070246
20230219T1400,11.090245
20230219T1500,11.030245
20230219T1600,10.670245
20230219T1700,9.930245
20230219T1800,8.8102455
20230219T1900,8.5602455
20230219T2000,8.120246
20230219T2100,8.050245
20230219T2200,7.7202454
20230219T2300,6.920245
20230220T0000,7.130245
20230220T0100,6.2202454
20230220T0200,5.380245
20230220T0300,4.5402455
20230220T0400,3.6802454
20230220T0500,2.9302454
20230220T0600,2.7502456
20230220T0700,2.3002453
20230220T0800,4.3402452
20230220T0900,7.290245
20230220T1000,9.860246
20230220T1100,11.920245
20230220T1200,13.400246
20230220T1300,14.570246
20230220T1400,15.370245
20230220T1500,15.650246
20230220T1600,14.850245
20230220T1700,13.330245
20230220T1800,10.150246
20230220T1900,8.860246
20230220T2000,5.940245
20230220T2100,4.5702453
20230220T2200,3.3902454
20230220T2300,3.1602454
20230221T0000,2.7802453
20230221T0100,2.0502453
20230221T0200,1.4702454
20230221T0300,1.1902454
20230221T0400,0.8502454
20230221T0500,0.7902454
20230221T0600,0.5402454
20230221T0700,0.7202454
20230221T0800,3.6502452
20230221T0900,7.1802454
20230221T1000,9.780245
20230221T1100,12.380245
20230221T1200,14.280245
20230221T1300,15.610246
20230221T1400,16.300245
20230221T1500,16.640245
20230221T1600,15.510245
20230221T1700,12.980246
20230221T1800,9.5602455
20230221T1900,6.1802454
20230221T2000,5.3502455
20230221T2100,4.9502454
20230221T2200,4.2102456
20230221T2300,4.0902452
20230222T0000,3.7502456
20230222T0100,2.8602452
20230222T0200,2.5402455
20230222T0300,2.0702453
20230222T0400,1.7502455
20230222T0500,1.9202454
20230222T0600,2.0002456
20230222T0700,2.0602455
20230222T0800,3.8902454
20230222T0900,7.0502453
20230222T1000,9.8102455
20230222T1100,11.650246
20230222T1200,12.570246
20230222T1300,13.130245
20230222T1400,13.230246
20230222T1500,12.990245
20230222T1600,12.140245
20230222T1700,11.100245
20230222T1800,10.700245
20230222T1900,10.160245
20230222T2000,9.820246
20230222T2100,9.610246
20230222T2200,9.500245
20230222T2300,9.220245
20230223T0000,9.070246
20230223T0100,8.470245
20230223T0200,8.140245
20230223T0300,7.690245
20230223T0400,7.710245
20230223T0500,7.650245
20230223T0600,7.710245
20230223T0700,8.000245
20230223T0800,8.920245
20230223T0900,9.780245
20230223T1000,11.480246
20230223T1100,12.440246
20230223T1200,13.170245
20230223T1300,13.550245
20230223T1400,13.700245
20230223T1500,13.830245
20230223T1600,13.250245
20230223T1700,10.0602455
20230223T1800,8.730246
20230223T1900,8.090245
20230223T2000,7.5302453
20230223T2100,7.0502453
20230223T2200,5.980245
20230223T2300,4.5702453
20230224T0000,4.0202456
20230224T0100,3.7902455
20230224T0200,4.2202454
20230224T0300,4.690245
20230224T0400,4.860245
20230224T0500,5.0702453
20230224T0600,5.360245
20230224T0700,5.2602453
20230224T0800,5.920245
20230224T0900,7.1002455
20230224T1000,8.730246
20230224T1100,10.510245
20230224T1200,12.080245
20230224T1300,12.990245
20230224T1400,13.190246
20230224T1500,13.380245
20230224T1600,12.470245
20230224T1700,11.130245
20230224T1800,10.360246
20230224T1900,9.510245
20230224T2000,9.530245
20230224T2100,9.670245
20230224T2200,9.300245
20230224T2300,8.410246
20230225T0000,7.3302455
20230225T0100,6.4902453
20230225T0200,6.440245
20230225T0300,6.0502453
20230225T0400,5.8002453
20230225T0500,5.360245
20230225T0600,5.110245
20230225T0700,4.880245
20230225T0800,5.3202453
20230225T0900,5.7802453
20230225T1000,6.110245
20230225T1100,5.860245
20230225T1200,6.020245
20230225T1300,5.6202455
20230225T1400,5.4102454
20230225T1500,5.3902454
20230225T1600,5.270245
20230225T1700,4.630245
20230225T1800,3.7902455
20230225T1900,2.2702456
20230225T2000,1.8302454
20230225T2100,1.7602454
20230225T2200,1.9902455
20230225T2300,1.7502455
20230226T0000,1.3502455
20230226T0100,0.9202454
20230226T0200,0.22024539
20230226T0300,-0.05975461
20230226T0400,-0.4397546
20230226T0500,-0.76975465
20230226T0600,-0.98975456
20230226T0700,-1.0497546
20230226T0800,-0.1297546
20230226T0900,0.64024544
20230226T1000,1.1402454
20230226T1100,1.4702454
20230226T1200,1.8902454
20230226T1300,1.9202454
20230226T1400,1.8502454
20230226T1500,1.7902454
20230226T1600,1.7302454
20230226T1700,1.4702454
20230226T1800,1.2202454
20230226T1900,1.1602454
20230226T2000,1.2202454
20230226T2100,1.0802454
20230226T2200,0.89024544
20230226T2300,0.7502454
20230227T0000,0.7002454
20230227T0100,0.5902454
20230227T0200,0.35024542
20230227T0300,0.3002454
20230227T0400,0.14024541
20230227T0500,0.020245433
20230227T0600,-0.09975457
20230227T0700,0.050245404
20230227T0800,0.6802454
20230227T0900,1.4602454
20230227T1000,1.9502454
20230227T1100,2.4002454
20230227T1200,2.7102456
20230227T1300,2.8602452
20230227T1400,2.8302455
20230227T1500,2.7902455
20230227T1600,2.5602455
20230227T1700,2.1602454
20230227T1800,1.8702455
20230227T1900,1.3102454
20230227T2000,0.9502454
20230227T2100,0.5602454
20230227T2200,0.11024541
20230227T2300,-0.2697546
20230228T0000,-0.46975458
20230228T0100,-0.61975455
20230228T0200,-0.7097546
20230228T0300,-0.5597546
20230228T0400,-0.62975454
20230228T0500,-0.7897546
20230228T0600,-0.98975456
20230228T0700,-0.7197546
20230228T0800,-0.24975461
20230228T0900,0.3302454
20230228T1000,1.0902455
20230228T1100,1.7702454
20230228T1200,2.5202456
20230228T1300,2.5402455
20230228T1400,2.7202454
20230228T1500,2.7802453
20230228T1600,2.8302455
20230228T1700,1.6102453
20230228T1800,0.23024541
20230228T1900,-0.4397546
20230228T2000,-0.89975464
20230228T2100,-1.3497546
20230228T2200,-1.4097546
20230228T2300,-1.4297546
20230301T0000,-1.4297546
20230301T0100,-1.6297547
20230301T0200,-1.6397547
20230301T0300,-1.7497545
20230301T0400,-1.8297547
20230301T0500,-1.6197547
20230301T0600,-1.6097547
20230301T0700,-0.24975461
20230301T0800,0.5902454
20230301T0900,1.5002453
20230301T1000,2.3602452
20230301T1100,3.1702452
20230301T1200,4.1002455
20230301T1300,4.5402455
20230301T1400,4.880245
20230301T1500,4.980245
20230301T1600,4.650245
20230301T1700,3.5102453
20230301T1800,2.8302455
20230301T1900,2.4402454
20230301T2000,1.8502454
20230301T2100,1.1502454
20230301T2200,1.8702455
20230301T2300,1.3102454
20230302T0000,0.7902454
20230302T0100,0.7402454
20230302T0200,1.1402454
20230302T0300,1.5802454
20230302T0400,1.3702455
20230302T0500,1.1902454
20230302T0600,0.8302454
20230302T0700,1.1102455
20230302T0800,1.6102453
20230302T0900,2.3402452
20230302T1000,3.4402456
20230302T1100,4.1602454
20230302T1200,4.9902453
20230302T1300,5.730245
20230302T1400,6.040245
20230302T1500,6.3202453
20230302T1600,5.8702455
20230302T1700,4.4702454
20230302T1800,2.7702456
20230302T1900,3.6002455
20230302T2000,2.9102454
20230302T2100,2.4902453
20230302T2200,1.3002454
20230302T2300,0.7502454
20230303T0000,0.030245423
20230303T0100,0.00024539232
20230303T0200,0.3302454
20230303T0300,0.2802454
20230303T0400,0.040245414
20230303T0500,0.22024539
20230303T0600,0.7902454
20230303T0700,0.88024545
20230303T0800,1.9602454
20230303T0900,2.5802455
20230303T1000,3.8602452
20230303T1100,5.130245
20230303T1200,6.5702453
20230303T1300,7.7202454
20230303T1400,8.380245
20230303T1500,8.330246
20230303T1600,8.150246
20230303T1700,7.8002453
20230303T1800,6.7802453
20230303T1900,5.7002454
20230303T2000,4.6602454
20230303T2100,4.0302453
20230303T2200,3.3002453
20230303T2300,2.8602452
20230304T0000,2.8002453
20230304T0100,2.1802454
20230304T0200,1.8502454
20230304T0300,1.6202455
20230304T0400,1.1802454
20230304T0500,0.3202454
20230304T0600,-0.5497546
20230304T0700,-0.3697546
20230304T0800,1.1902454
20230304T0900,2.5802455
20230304T1000,4.5502453
20230304T1100,6.2002454
20230304T1200,7.1002455
20230304T1300,7.9102454
20230304T1400,8.210245
20230304T1500,7.9502454
20230304T1600,7.020245
20230304T1700,5.5602455
20230304T1800,3.0902452
20230304T1900,2.7002454
20230304T2000,1.6702454
20230304T2100,1.0702454
20230304T2200,0.4002454
20230304T2300,1.0302454
20230305T0000,0.6802454
20230305T0100,0.84024537
20230305T0200,0.97024536
20230305T0300,1.2002454
20230305T0400,0.89024544
20230305T0500,0.4302454
20230305T0600,0.2402454
20230305T0700,0.19024539
20230305T0800,1.6202455
20230305T0900,3.2102456
20230305T1000,4.1802454
20230305T1100,5.170245
20230305T1200,5.9702454
20230305T1300,6.460245
20230305T1400,6.8002453
20230305T1500,6.8902454
20230305T1600,6.4502454
20230305T1700,5.4702454
20230305T1800,5.5502453
20230305T1900,3.9002452
20230305T2000,3.3402452
20230305T2100,2.6402454
20230305T2200,1.6002454
20230305T2300,1.3402455
20230306T0000,1.2802454
20230306T0100,0.3702454
20230306T0200,0.020245433
20230306T0300,0.7002454
20230306T0400,0.8002454
20230306T0500,0.3702454
20230306T0600,-0.03975457
20230306T0700,0.9902454
20230306T0800,2.0602455
20230306T0900,3.1202455
20230306T1000,4.4602456
20230306T1100,5.360245
20230306T1200,5.7202454
20230306T1300,5.9702454
20230306T1400,5.9902453
20230306T1500,6.1202455
20230306T1600,5.770245
20230306T1700,5.3002453
20230306T1800,4.770245
20230306T1900,4.4902453
20230306T2000,3.9902453
20230306T2100,2.9502454
20230306T2200,2.5402455
20230306T2300,2.1402454
20230307T0000,1.9602454
20230307T0100,1.2502453
20230307T0200,1.5902454
20230307T0300,1.5102453
20230307T0400,1.1202455
20230307T0500,1.2202454
20230307T0600,0.7802454
20230307T0700,2.2802453
20230307T0800,3.4602456
20230307T0900,4.4702454
20230307T1000,5.6202455
20230307T1100,6.6402454
20230307T1200,6.9502454
20230307T1300,7.190245
20230307T1400,7.1602454
20230307T1500,6.650245
20230307T1600,6.130245
20230307T1700,5.5802455
20230307T1800,4.8302455
20230307T1900,4.2302456
20230307T2000,4.400245
20230307T2100,3.9702454
20230307T2200,4.3202453
20230307T2300,3.5302453
20230308T0000,2.8402452
20230308T0100,1.7902454
20230308T0200,1.7202454
20230308T0300,1.8502454
20230308T0400,3.1402454
20230308T0500,3.5802455
20230308T0600,3.7002454
20230308T0700,4.400245
20230308T0800,5.7802453
20230308T0900,7.5602455
20230308T1000,8.790245
20230308T1100,9.620245
20230308T1200,10.590245
20230308T1300,11.510245
20230308T1400,11.610246
20230308T1500,12.120245
20230308T1600,11.450245
20230308T1700,11.260245
20230308T1800,11.650246
20230308T1900,12.5602455
20230308T2000,12.870245
20230308T2100,12.780245
20230308T2200,12.470245
20230308T2300,12.550245
20230309T0000,13.0602455
20230309T0100,12.910245
20230309T0200,12.150246
20230309T0300,11.320246
20230309T0400,10.970245
20230309T0500,10.580245
20230309T0600,10.350245
20230309T0700,10.280245
20230309T0800,10.510245
20230309T0900,11.140245
20230309T1000,11.550245
20230309T1100,12.430245
20230309T1200,13.460245
20230309T1300,14.500245
20230309T1400,15.900246
20230309T1500,15.790245
20230309T1600,15.3102455
20230309T1700,13.440246
20230309T1800,13.690246
20230309T1900,11.740245
20230309T2000,11.680245
20230309T2100,10.790245
20230309T2200,10.180245
20230309T2300,9.430245
20230310T0000,10.100245
20230310T0100,11.220245
20230310T0200,11.040245
20230310T0300,10.8102455
20230310T0400,10.750245
20230310T0500,10.780245
20230310T0600,10.300245
20230310T0700,9.620245
20230310T0800,9.080245
20230310T0900,9.290245
20230310T1000,9.290245
20230310T1100,9.190246
20230310T1200,9.490245
20230310T1300,9.420245
20230310T1400,9.3102455
20230310T1500,9.320246
20230310T1600,8.920245
20230310T1700,8.660245
20230310T1800,8.190246
20230310T1900,7.5802455
20230310T2000,6.790245
20230310T2100,6.150245
20230310T2200,5.6202455
20230310T2300,5.0302453
20230311T0000,4.5602455
20230311T0100,4.2502456
20230311T0200,3.7402453
20230311T0300,3.2902455
20230311T0400,2.8302455
20230311T0500,2.1102452
20230311T0600,1.8402454
20230311T0700,1.6502454
20230311T0800,2.1402454
20230311T0900,2.7702456
20230311T1000,3.4002452
20230311T1100,4.5802455
20230311T1200,5.3302455
20230311T1300,5.9302454
20230311T1400,6.500245
20230311T1500,6.4502454
20230311T1600,6.3402452
20230311T1700,5.8102455
20230311T1800,5.210245
20230311T1900,4.980245
20230311T2000,4.3902454
20230311T2100,3.8002453
20230311T2200,3.7902455
20230311T2300,3.7502456
20230312T0000,3.9402456
20230312T0100,4.0602455
20230312T0200,4.3402452
20230312T0300,4.1602454
20230312T0400,4.8302455
20230312T0500,4.8102455
20230312T0600,5.710245
20230312T0700,6.7402453
20230312T0800,7.540245
20230312T0900,8.380245
20230312T1000,9.600245
20230312T1100,10.840245
20230312T1200,11.730246
20230312T1300,12.450245
20230312T1400,12.840245
20230312T1500,13.250245
20230312T1600,13.050245
20230312T1700,12.350245
20230312T1800,9.900246
20230312T1900,9.640245
20230312T2000,8.400246
20230312T2100,8.480246
20230312T2200,9.220245
20230312T2300,9.460245
20230313T0000,9.570246
20230313T0100,9.790245
20230313T0200,10.460245
20230313T0300,10.440246
20230313T0400,10.720245
20230313T0500,11.250245
20230313T0600,11.650246
20230313T0700,12.170245
20230313T0800,13.420245
20230313T0900,14.980246
20230313T1000,17.200245
20230313T1100,18.890245
20230313T1200,20.140245
20230313T1300,20.880245
20230313T1400,21.480246
20230313T1500,21.620245
20230313T1600,20.870245
20230313T1700,20.240246
20230313T1800,15.870245
20230313T1900,15.620245
20230313T2000,14.150246
20230313T2100,13.430245
20230313T2200,12.450245
20230313T2300,11.590245
20230314T0000,11.170245
20230314T0100,10.570246
20230314T0200,10.3102455
20230314T0300,10.200245
20230314T0400,10.0602455
20230314T0500,10.160245
20230314T0600,10.0602455
20230314T0700,10.190246
20230314T0800,10.390245
20230314T0900,10.350245
20230314T1000,9.530245
20230314T1100,9.200245
20230314T1200,9.070246
20230314T1300,9.620245
20230314T1400,9.470245
20230314T1500,9.690246
20230314T1600,8.530246
20230314T1700,8.120246
20230314T1800,7.290245
20230314T1900,6.880245
20230314T2000,6.4702454
20230314T2100,6.130245
20230314T2200,5.7002454
20230314T2300,5.130245
20230315T0000,4.8002453
20230315T0100,4.3302455
20230315T0200,3.3402452
20230315T0300,2.5002456
20230315T0400,1.9002454
20230315T0500,1.1802454
20230315T0600,0.9502454
20230315T0700,1.7302454
20230315T0800,3.7802453
20230315T0900,5.3502455
20230315T1000,6.9902453
20230315T1100,8.070246
20230315T1200,8.460245
20230315T1300,8.980246
20230315T1400,9.350245
20230315T1500,9.300245
20230315T1600,9.190246
20230315T1700,8.000245
20230315T1800,8.470245
20230315T1900,5.5802455
20230315T2000,3.5002456
20230315T2100,1.8302454
20230315T2200,1.1602454
20230315T2300,0.5302454
20230316T0000,-0.14975458
20230316T0100,-0.0697546
20230316T0200,0.050245404
20230316T0300,-0.48975456
20230316T0400,-0.4497546
20230316T0500,-0.60975456
20230316T0600,-0.5497546
20230316T0700,1.2302454
20230316T0800,3.8002453
20230316T0900,5.9902453
20230316T1000,8.030246
20230316T1100,9.830245
20230316T1200,11.230246
20230316T1300,12.460245
20230316T1400,13.210245
20230316T1500,13.420245
20230316T1600,12.960245
20230316T1700,11.790245
20230316T1800,9.180245
20230316T1900,7.6802454
20230316T2000,5.5502453
20230316T2100,4.7202454
20230316T2200,4.150245
20230316T2300,3.6902456
20230317T0000,3.4902453
20230317T0100,3.3702455
20230317T0200,3.2902455
20230317T0300,2.8902454
20230317T0400,2.3302455
20230317T0500,2.0002456
20230317T0600,1.7002454
20230317T0700,3.6702452
20230317T0800,7.230245
20230317T0900,10.120245
20230317T1000,12.800245
20230317T1100,14.770246
20230317T1200,16.050245
20230317T1300,16.890245
20230317T1400,17.270245
20230317T1500,17.380245
20230317T1600,16.830246
20230317T1700,14.770246
20230317T1800,13.740245
20230317T1900,13.3102455
20230317T2000,12.610246
20230317T2100,12.450245
20230317T2200,11.270246
20230317T2300,9.120245
20230318T0000,8.5602455
20230318T0100,8.150246
20230318T0200,7.610245
20230318T0300,6.5302453
20230318T0400,5.3502455
20230318T0500,4.610245
20230318T0600,3.9302454
20230318T0700,6.610245
20230318T0800,10.000245
20230318T0900,12.830245
20230318T1000,14.720245
20230318T1100,15.920245
20230318T1200,16.960245
20230318T1300,17.370245
20230318T1400,17.540245
20230318T1500,17.730246
20230318T1600,17.160246
20230318T1700,15.490245
20230318T1800,14.460245
20230318T1900,13.600245
20230318T2000,10.440246
20230318T2100,9.920245
20230318T2200,10.670245
20230318T2300,10.590245
20230319T0000,10.230246
20230319T0100,9.890245
20230319T0200,10.080245
20230319T0300,9.760245
20230319T0400,9.330245
20230319T0500,9.270246
20230319T0600,9.370245
20230319T0700,10.160245
20230319T0800,11.820246
20230319T0900,12.990245
20230319T1000,13.130245
20230319T1100,13.570246
20230319T1200,13.740245
20230319T1300,13.610246
20230319T1400,13.480246
20230319T1500,12.480246
20230319T1600,11.920245
20230319T1700,11.320246
20230319T1800,10.050245
20230319T1900,9.210245
